SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
THS1-E/MK4     QO,Fire Telephone Outstation c/w red case,,,,,RG Jones,,,,,,143.0,,143.0,,,
TK-712A,"CONFERENCE SYSTEM CASE, 12 UNITS",,,,,RG Jones,,,,,,186.75,,186.75,,,
TK-776,Conference Case  TS-770,,,,,RG Jones,,,,,,285.52,,285.52,,,
TK-778,Conference Case  TS-770,,,,,RG Jones,,,,,,285.52,,285.52,,,
TK-906,Conference Case  TS-800/900  6 Units,,,,,RG Jones,,,,,,248.02,,248.02,,,
TK-908,Conference Case  TS-800/900  8 Units,,,,,RG Jones,,,,,,248.02,,248.02,,,
TS-770    CE,CENTRAL UNIT,,,,,RG Jones,,,,,,364.88,,364.88,,,
TS-771,CHAIRMAN UNIT,,,,,RG Jones,,,,,,125.48,,125.48,,,
TS-772,DELEGATE UNIT,,,,,RG Jones,,,,,,130.73,,130.73,,,
TS-773,STANDARD MICROPHONE UNIT,,,,,RG Jones,,,,,,51.98,,51.98,,,
TS-774,LONG MICROPHONE UNIT,,,,,RG Jones,,,,,,78.23,,78.23,,,
TS-775,REMOTE DELEGATE INTERFACE UNIT,,,,,RG Jones,,,,,,207.38,,207.38,,,
TS-780    CE-GBE00,CENTRAL UNIT,,,,,RG Jones,,,,,,627.38,,627.38,,,
TS-781         E00,CHAIRMAN UNIT,,,,,RG Jones,,,,,,156.98,,156.98,,,
TS-782         E00,DELEGATE UNIT,,,,,RG Jones,,,,,,130.73,,130.73,,,
TS-800    CE,CENTRAL UNIT,,,,,RG Jones,,,,,,732.38,,732.38,,,
TS-801    CE,CHAIRMAN UNIT,,,,,RG Jones,,,,,,275.63,,275.63,,,
TS-801    CE   E00,CHAIRMAN UNIT,,,,,RG Jones,,,,,,275.63,,275.63,,,
TS-802    CE,DELEGATE UNIT,,,,,RG Jones,,,,,,270.38,,270.38,,,
TS-802    CE   E00,DELEGATE UNIT,,,,,RG Jones,,,,,,270.38,,270.38,,,
TS-802    Y    E00,DELEGATE UNIT,,,,,RG Jones,,,,,,270.38,,270.38,,,
TS-811,CHAIRMAN UNIT,,,,,RG Jones,,,,,,256.73,,256.73,,,
TS-812,DELEGATE UNIT,,,,,RG Jones,,,,,,251.48,,251.48,,,
TS-820      1CEE00,CENTRAL UNIT,,,,,RG Jones,,,,,,837.38,,837.38,,,
TS-820      4CEE00,CENTRAL UNIT,,,,,RG Jones,,,,,,837.38,,837.38,,,
TS-820RC    1CEE00,CENTRAL UNIT,,,,,RG Jones,,,,,,968.63,,968.63,,,
TS-820RC    4CEE00,CENTRAL UNIT,,,,,RG Jones,,,,,,968.63,,968.63,,,
TS-821      Y  E00,CHAIRMAN UNIT,,,,,RG Jones,,,,,,338.63,,338.63,,,
TS-822      Y  E00,DELEGATE UNIT,,,,,RG Jones,,,,,,312.38,,312.38,,,
TS-900    CE,CENTRAL UNIT,,,,,RG Jones,,,,,,777.71,,777.71,,,
TS-901    CE,CHAIRMAN UNIT,,,,,RG Jones,,,,,,293.48,,293.48,,,
TS-901    CE   E01,CHAIRMAN UNIT,,,,,RG Jones,,,,,,293.48,,293.48,,,
TS-902    CE,DELEGATE UNIT,,,,,RG Jones,,,,,,288.23,,288.23,,,
TS-902    CE   E01,DELEGATE UNIT,,,,,RG Jones,,,,,,288.23,,288.23,,,
TS-903,STANDARD MICROPHONE UNIT,,,,,RG Jones,,,,,,36.23,,36.23,,,
TS-903         E00,STANDARD MICROPHONE UNIT,,,,,RG Jones,,,,,,36.23,,36.23,,,
TS-904,LONG MICROPHONE UNIT,,,,,RG Jones,,,,,,57.23,,57.23,,,
TS-904         E00,LONG MICROPHONE UNIT,,,,,RG Jones,,,,,,57.23,,57.23,,,
TS-905,TRANSMITTER RECEIVER,,,,,RG Jones,,,,,,296.63,,296.63,,,
TS-905    CE,TRANSMITTER RECEIVER,,,,,RG Jones,,,,,,296.63,,296.63,,,
TS-907,INFRARED TRANSMITTER/RECEIVER,,,,,RG Jones,,,,,,341.25,,341.25,,,
TS-910    CE,CENTRAL UNIT,,,,,RG Jones,,,,,,732.38,,732.38,,,
TS-910    CE-GB,CENTRAL UNIT,,,,,RG Jones,,,,,,732.38,,732.38,,,
TS-911,CHAIRMAN UNIT,,,,,RG Jones,,,,,,277.73,,277.73,,,
TS-912,DELEGATE UNIT,,,,,RG Jones,,,,,,272.48,,272.48,,,
TS-918    CE-GB,EXPANSION UNIT,,,,,RG Jones,,,,,,238.88,,238.88,,,
TS-919B1,BRIDGE UNIT,,,,,RG Jones,,,,,,55.13,,55.13,,,
TS-919B4,BRIDGE UNIT,,,,,RG Jones,,,,,,109.73,,109.73,,,
TS-920RC    4CEE00,CENTRAL UNIT,,,,,RG Jones,,,,,,1047.38,,1047.38,,,
TS-921      Y  E00,CHAIRMAN UNIT,,,,,RG Jones,,,,,,375.38,,375.38,,,
TS-922      Y  E00,DELEGATE UNIT,,,,,RG Jones,,,,,,359.63,,359.63,,,
TS-923         100,STANDARD MICROPHONE UNIT,,,,,RG Jones,,,,,,102.38,,102.38,,,
TS-924         100,LONG MICROPHONE UNIT,,,,,RG Jones,,,,,,112.88,,112.88,,,
TS-D1000-CU Y  E00,CHAIRMAN UNIT,,,,,RG Jones,,,,,,236.25,,236.25,,,
TS-D1000-CU Y  E01,CHAIRMAN UNIT,,,,,RG Jones,,,,,,236.25,,236.25,,,
TS-D1000-DU Y  E00,DELEGATE UNIT,,,,,RG Jones,,,,,,223.13,,223.13,,,
TS-D1000-DU Y  E01,DELEGATE UNIT,,,,,RG Jones,,,,,,223.13,,223.13,,,
TS-D1000-EX 1CEE00,EXTENSION UNIT,,,,,RG Jones,,,,,,207.38,,207.38,,,
TS-D1000-EX 4CEE00,EXTENSION UNIT,,,,,RG Jones,,,,,,207.38,,207.38,,,
TS-D1000-M1    E00,STANDARD MICROPHONE,,,,,RG Jones,,,,,,51.98,,51.98,,,
TS-D1000-M2    E00,LONG MICROPHONE,,,,,RG Jones,,,,,,78.23,,78.23,,,
TS-D1000-MU 4CEE00,MASTER CONTROL UNIT,,,,,RG Jones,,,,,,994.88,,994.88,,,
TS-D1000-SU 4CEE00,SUB CONTROL UNIT,,,,,RG Jones,,,,,,679.88,,679.88,,,
TS-D1100-MC Y  E00,MICROPHONE UNIT,,,,,RG Jones,,,,,,1.0,,1.0,,,
TS-D1100-MU 4CEE00,MASTER CONTROL UNIT,,,,,RG Jones,,,,,,1047.38,,1047.38,,,
TS-D1100-SP Y  E00,SPEAKER UNIT,,,,,RG Jones,,,,,,1.0,,1.0,,,
TU-631,DRIVER UNIT (FOR SPEAKER),,,,,RG Jones,,,,,,23.63,,23.63,,,
TU-631M,DRIVER UNIT (FOR SPEAKER),,,,,RG Jones,,,,,,31.5,,31.5,,,
TU-651,DRIVER UNIT (FOR SPEAKER),,,,,RG Jones,,,,,,28.88,,28.88,,,
TU-651M,DRIVER UNIT (FOR SPEAKER),,,,,RG Jones,,,,,,36.75,,36.75,,,
TU-660         F00,DRIVER UNIT 60W,,,,,RG Jones,,,,,,42.0,,42.0,,,
TU-660M        F00,DRIVER UNIT 60W (WITH TRANSFORMER),,,,,RG Jones,,,,,,52.5,,52.5,,,
TZ-105,COLUMN SPEAKER,,,,,RG Jones,,,,,,57.46,,57.46,,,
TZ-200BS-EB    D00,20W COLUMN SPEAKER,,,,,RG Jones,,,,,,259.88,,259.88,,,
TZ-205,COLUMN SPEAKER,,,,,RG Jones,,,,,,84.32,,84.32,,,
TZ-206B   Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,47.25,,47.25,,,
TZ-206BWP Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,57.75,,57.75,,,
TZ-206W   Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,47.25,,47.25,,,
TZ-206WWP Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,57.75,,57.75,,,
TZ-30-EB       100,COLUMN SPEAKER,,,,,RG Jones,,,,,,91.88,,91.88,,,
TZ-400BS-EB    D00,40W COLUMN SPEAKER,,,,,RG Jones,,,,,,364.88,,364.88,,,
TZ-406B   Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,78.75,,78.75,,,
TZ-406BWP Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,102.38,,102.38,,,
TZ-406W   Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,78.75,,78.75,,,
TZ-406WWP Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,102.38,,102.38,,,
TZ-50-EB       100,COLUMN SPEAKER,,,,,RG Jones,,,,,,144.38,,144.38,,,
TZ-606B   Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,131.25,,131.25,,,
TZ-606BWP Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,154.88,,154.88,,,
TZ-606W   Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,131.25,,131.25,,,
TZ-606WWP Q-TEE,COLUMN SPEAKER,,,,,RG Jones,,,,,,154.88,,154.88,,,
U-01F,AUX PREAMPLIFIER MODULE,,,,,RG Jones,,,,,,28.17,,28.17,,,
U-03R,AUX PREAMPLIFIER MODULE,,,,,RG Jones,,,,,,28.17,,28.17,,,
U-61S     T,AUX PRIAMPLIFIER MODULE,,,,,RG Jones,,,,,,34.98,,34.98,,,
UC-4SC615   Q  E00,Network Horn Speaker,,,,,RG Jones,,,,,,251.4,,251.4,,,
UC-4SC615   Q  E01,Network Horn Speaker,,,,,RG Jones,,,,,,251.4,,251.4,,,
UK LEAD        QO,PRO ELEC  PE01063  2m UK Plug to IEC C13,,,,,RG Jones,,,,,,3.75,,3.75,,,
V-1000B,MIXER FRAME,,,,,RG Jones,,,,,,89.32,,89.32,,,
V-1002B,BLANK PANEL 2U,,,,,RG Jones,,,,,,6.87,,6.87,,,
V-1054B,AUX AMP MODULE,,,,,RG Jones,,,,,,33.73,,33.73,,,
V-1082B,POWER SUPPLY MODULE,,,,,RG Jones,,,,,,89.32,,89.32,,,
V-1254B,LINE INPUT MODULE (TRANS),,,,,RG Jones,,,,,,35.42,,35.42,,,
VM-2120   ER,120W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,398.48,,398.48,,,
VM-2120   UK,120W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,417.38,,417.38,,,
VM-2120   UK   D00,120W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,469.88,,469.88,,,
VM-2120   UK   D01,120W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,498.75,,498.75,,,
VM-2240   ER   D00,240W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,459.38,,459.38,,,
VM-2240   UK,240W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,443.63,,443.63,,,
VM-2240   UK   D00,240W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,522.38,,522.38,,,
VM-2240   UK   D01,240W SYSTEM MANAGING AMP,,,,,RG Jones,,,,,,551.25,,551.25,,,
VM-300SV,END OF LINE MODULE,,,,,RG Jones,,,,,,13.2,,13.2,,,
VM-3240E  CE,VM EXTENSION AMPLIFIER 240W,,,,,RG Jones,,,,,,903.0,,903.0,,,
VM-3240E  CE-GB,VM EXTENSION AMPLIFIER 240W,,,,,RG Jones,,,,,,903.0,,903.0,,,
VM-3240E  CE-GBD00,VM EXTENSION AMPLIFIER 240W,,,,,RG Jones,,,,,,957.0,,957.0,,,
VM-3240VA CE,VOICE ALARM SYSTEM AMPLIFIER 240W,,,,,RG Jones,,,,,,1043.4,,1043.4,,,
VM-3240VA CE   D00,VOICE ALARM SYSTEM AMPLIFIER 240W,,,,,RG Jones,,,,,,1043.4,,1043.4,,,
VM-3240VA CE-GB,VOICE ALARM SYSTEM AMPLIFIER 240W,,,,,RG Jones,,,,,,1043.4,,1043.4,,,
VM-3240VA CE-GBD00,VOICE ALARM SYSTEM AMPLIFIER 240W,,,,,RG Jones,,,,,,1197.0,,1197.0,,,
VM-3360E  CE,VM EXTENSION AMPLIFIER 360W,,,,,RG Jones,,,,,,977.4,,977.4,,,
VM-3360E  CE-GB,VM EXTENSION AMPLIFIER 360W,,,,,RG Jones,,,,,,1137.0,,1137.0,,,
VM-3360VA CE,VOICE ALARM SYSTEM AMPLIFIER 360W,,,,,RG Jones,,,,,,1155.0,,1155.0,,,
VM-3360VA CE   D00,VOICE ALARM SYSTEM AMPLIFIER 360W,,,,,RG Jones,,,,,,1155.0,,1155.0,,,
VM-3360VA CE-GB,VOICE ALARM SYSTEM AMPLIFIER 360W,,,,,RG Jones,,,,,,1155.0,,1155.0,,,
VM-3360VA CE-GBD00,VOICE ALARM SYSTEM AMPLIFIER 360W,,,,,RG Jones,,,,,,1377.0,,1377.0,,,
VP-1061   CE,POWER AMPLIFIER 60W,,,,,RG Jones,,,,,,291.38,,291.38,,,
VP-1061   CE-GB,POWER AMPLIFIER 60W,,,,,RG Jones,,,,,,291.38,,291.38,,,
VP-1121   CE   C00,POWER AMPLIFIER 120W,,,,,RG Jones,,,,,,336.0,,336.0,,,
VP-1121   CE-GB,POWER AMPLIFIER 120W,,,,,RG Jones,,,,,,336.0,,336.0,,,
VP-1241   CE   C00,POWER AMPLIFIER 240W,,,,,RG Jones,,,,,,490.88,,490.88,,,
VP-1241   CE-GB,POWER AMPLIFIER 240W,,,,,RG Jones,,,,,,490.88,,490.88,,,
VP-1241   CE-GBC00,POWER AMPLIFIER 240W,,,,,RG Jones,,,,,,490.88,,490.88,,,
VP-1361   CE-GB,POWER AMPLIFIER 360W,,,,,RG Jones,,,,,,611.63,,611.63,,,
VP-200VX,POWER AMP. INPUT MODULE,,,,,RG Jones,,,,,,17.86,,17.86,,,
VP-200VX  BGM,INPUT MODULE,,,,,RG Jones,,,,,,49.47,,49.47,,,
VP-2064,POWER AMPLIFIER 4*60W,,,,,RG Jones,,,,,,348.51,,348.51,,,
VP-2064   INCL,POWER AMPLIFIER,,,,,RG Jones,,,,,,454.81,,454.81,,,
VP-2122,POWER AMPLIFIER 2*120W,,,,,RG Jones,,,,,,345.39,,345.39,,,
VP-2122   INCL,POWER AMPLIFIER,,,,,RG Jones,,,,,,415.65,,415.65,,,
VP-2241,POWER AMPLIFIER 1*240W,,,,,RG Jones,,,,,,342.89,,342.89,,,
VP-2241   INCL,POWER AMPLIFIER,,,,,RG Jones,,,,,,406.88,,406.88,,,
VP-2421,POWER AMPLIFIER 1*420W,,,,,RG Jones,,,,,,476.55,,476.55,,,
VP-2421   INCL,POWER AMPLIFIER,,,,,RG Jones,,,,,,559.13,,559.13,,,
VP-3154,DIGITAL POWER AMPLIFIER 4*150W,,,,,RG Jones,,,,,,762.3,,762.3,,,
VP-3154        D00,DIGITAL POWER AMPLIFIER 4*150W,,,,,RG Jones,,,,,,762.3,,762.3,,,
VP-3304,DIGITAL POWER AMPLIFIER 4*300W,,,,,RG Jones,,,,,,1097.25,,1097.25,,,
VP-3504,DIGITAL POWER AMPLIFIER 4*500W,,,,,RG Jones,,,,,,1703.63,,1703.63,,,
VR-1001B,PAGING MICROPHONE,,,,,RG Jones,,,,,,63.7,,63.7,,,
VR-1010,REMOTE MICROPHONE,,,,,RG Jones,,,,,,282.3,,282.3,,,
VR-1020,REMOTE MICROPHONE,,,,,RG Jones,,,,,,321.03,,321.03,,,
VSX-2000OP-SW,VX-SX Operation Software Kit,,,,,RG Jones,,,,,,480.0,,480.0,,,
VX-015DA       C00,DIGITAL POWER AMPLIFIER MODULE 150W,,,,,RG Jones,,,,,,223.13,,223.13,,,
VX-015DA       C01,DIGITAL POWER AMPLIFIER MODULE 150W,,,,,RG Jones,,,,,,223.13,,223.13,,,
VX-015DA       D00,DIGITAL POWER AMPLIFIER MODULE 150W,,,,,RG Jones,,,,,,223.13,,223.13,,,
VX-030DA       C00,DIGITAL POWER AMPLIFIER MODULE 300W,,,,,RG Jones,,,,,,296.63,,296.63,,,
VX-030DA       C01,DIGITAL POWER AMPLIFIER MODULE 300W,,,,,RG Jones,,,,,,296.63,,296.63,,,
VX-030DA       D00,DIGITAL POWER AMPLIFIER MODULE 300W,,,,,RG Jones,,,,,,296.63,,296.63,,,
VX-050DA       C00,DIGITAL POWER AMPLIFIER MODULE 500W,,,,,RG Jones,,,,,,370.13,,370.13,,,
VX-050DA       C01,DIGITAL POWER AMPLIFIER MODULE 500W,,,,,RG Jones,,,,,,370.13,,370.13,,,
VX-050DA       D00,DIGITAL POWER AMPLIFIER MODULE 500W,,,,,RG Jones,,,,,,370.13,,370.13,,,
VX-2000,SYSTEM MANAGER,,,,,RG Jones,,,,,,1047.71,,1047.71,,,
VX-2000DS ER   D00,EMERGENCY POWER SUPPLY,,,,,RG Jones,,,,,,417.38,,417.38,,,
VX-2000DS UK,EMERGENCY POWER SUPPLY,,,,,RG Jones,,,,,,417.38,,417.38,,,
VX-2000DS UK   C00,EMERGENCY POWER SUPPLY,,,,,RG Jones,,,,,,417.38,,417.38,,,
VX-2000DS UK   D00,EMERGENCY POWER SUPPLY,,,,,RG Jones,,,,,,417.38,,417.38,,,
VX-2000PF,POWER SUPPLY FRAME,,,,,RG Jones,,,,,,76.13,,76.13,,,
VX-2000SF,SURVEILLANCE FRAME,,,,,RG Jones,,,,,,686.34,,686.34,,,
VX-200PS  UK,POWER SUPPLY UNIT,,,,,RG Jones,,,,,,193.73,,193.73,,,
VX-200SE,EQUALISER CARD,,,,,RG Jones,,,,,,112.67,,112.67,,,
VX-200SI,CONTROL INPUT MODULE,,,,,RG Jones,,,,,,134.66,,134.66,,,
VX-200SO,CONTROL OUTPUT MODULE,,,,,RG Jones,,,,,,180.0,,180.0,,,
VX-200SP,IMPEDANCE DETECTION MOD.,,,,,RG Jones,,,,,,92.75,,92.75,,,
VX-200SP       D00,IMPEDANCE DETECTION MOD.,,,,,RG Jones,,,,,,92.75,,92.75,,,
VX-200SP-2,END OF LINE MODULE,,,,,RG Jones,,,,,,102.37,,102.37,,,
VX-200SP-2     D00,END OF LINE MODULE,,,,,RG Jones,,,,,,102.37,,102.37,,,
VX-200SP-ANC,VX-2000 Series Return Loop Module,,,,,RG Jones,,,,,,330.75,,330.75,,,
VX-200SZ,IMPEDANCE DETECTION MOD.,,,,,RG Jones,,,,,,133.28,,133.28,,,
VX-200SZ-2,IMPEDANCE DETECTION MODULE WITH ABWIRING,,,,,RG Jones,,,,,,169.7,,169.7,,,
VX-200XI,AUDIO INPUT MOD. W/CTRL,,,,,RG Jones,,,,,,60.46,,60.46,,,
VX-200XR,REMOTE MIC. INPUT MODULE,,,,,RG Jones,,,,,,67.33,,67.33,,,
VX-3000CT      D00,CONTROL PANEL,,,,,RG Jones,,,,,,574.88,,574.88,,,
VX-3000DS CE-GB,POWER SUPPLY MANAGER,,,,,RG Jones,,,,,,1572.38,,1572.38,,,
VX-3000DS CE-GBD00,POWER SUPPLY MANAGER,,,,,RG Jones,,,,,,1572.38,,1572.38,,,
VX-3000PM      A00,PREAMP MATRIX PANEL,,,,,RG Jones,,,,,,889.88,,889.88,,,
VX-3004F       C00,VOICE EVACUATION FRAME 4AB,,,,,RG Jones,,,,,,1189.13,,1189.13,,,
VX-3004F       C01,VOICE EVACUATION FRAME 4AB,,,,,RG Jones,,,,,,1189.13,,1189.13,,,
VX-3004F       D00,VOICE EVACUATION FRAME 4AB,,,,,RG Jones,,,,,,1257.38,,1257.38,,,
VX-3008F       C00,VOICE EVACUATION FRAME 8SS,,,,,RG Jones,,,,,,1304.63,,1304.63,,,
VX-3008F       C01,VOICE EVACUATION FRAME 8SS,,,,,RG Jones,,,,,,1304.63,,1304.63,,,
VX-3008F       D00,VOICE EVACUATION FRAME 8SS,,,,,RG Jones,,,,,,1414.88,,1414.88,,,
VX-300LO       D00,LINE OUTPUT MODULE,,,,,RG Jones,,,,,,102.38,,102.38,,,
VX-300SM-EB    C00,VX-3000 3 Wires end of Line Monitor,,,,,RG Jones,,,,,,76.13,,76.13,,,
VX-300SV-EB    C00,VM/VX 3-WIRES END OF LINE MODULE,,,,,RG Jones,,,,,,30.98,,30.98,,,
VX-3016F       C00,VOICE EVACUATION FRAME 16SS,,,,,RG Jones,,,,,,1456.88,,1456.88,,,
VX-3016F       C01,VOICE EVACUATION FRAME 16SS,,,,,RG Jones,,,,,,1456.88,,1456.88,,,
VX-3016F       D00,VOICE EVACUATION FRAME 16SS,,,,,RG Jones,,,,,,1548.75,,1548.75,,,
VX-3065BB      D00,BATTERY BOX,,,,,RG Jones,,,,,,472.5,,472.5,,,
VX-3065BB   Q  C00,BATTERY BOX,,,,,RG Jones,,,,,,433.13,,433.13,,,
VX-3150DS   HCED00,POWER SUPPLY MANAGER,,,,,RG Jones,,,,,,994.88,,994.88,,,
VX-3150DS-EB   C00,Power Supply Manager,,,,,RG Jones,,,,,,942.38,,942.38,,,
VX-3308WM   -CED00,WALL-MOUNT VOICE EVACUATION SYSTEM,,,,,RG Jones,,,,,,3094.88,,3094.88,,,
VX-3308WM   Q  C00,VOICE EVACUATION WALL MOUNT,,,,,RG Jones,,,,,,3082.28,,3082.28,,,
VX-RJB         QO,RJ45 - Screw Terminal Adapter,,,,,RG Jones,,,,,,18.38,,18.38,,,
VX015DANETG    QO,Digital Amp Netgate,,,,,RG Jones,,,,,,1.0,,1.0,,,
VX030DANETG    QO,Digital Amp Netgate,,,,,RG Jones,,,,,,1.0,,1.0,,,
VX050DANETG    QO,Digital Amp Netgate,,,,,RG Jones,,,,,,1.0,,1.0,,,
WA-1822   UK,MEETING AMPLIFIER,,,,,RG Jones,,,,,,173.01,,173.01,,,
WA-1822C  UK,MEETING AMPLIFIER,,,,,RG Jones,,,,,,256.7,,256.7,,,
WB-2000-2 Y,RECHARGEABLE BATTERY,,,,,RG Jones,,,,,,15.75,,15.75,,,
WB-2000-2 Y    A00,RECHARGEABLE BATTERY,,,,,RG Jones,,,,,,15.75,,15.75,,,
WB-RM200,WALL MOUNTING BRACKET,,,,,RG Jones,,,,,,25.73,,25.73,,,
WB-RM500       E00,WALL MOUNTING BRACKET,,,,,RG Jones,,,,,,78.23,,78.23,,,
WD-4800   UK,ANTENNA DISTRIBUTOR,,,,,RG Jones,,,,,,136.73,,136.73,,,
WD-5800     1CED00,ANTENNA DISTRIBUTOR,,,,,RG Jones,,,,,,141.23,,141.23,,,
WD-5800     4CED00,ANTENNA DISTRIBUTOR,,,,,RG Jones,,,,,,165.38,,165.38,,,
WG-D100R-EB WD4D00,DIGITAL WIRELESS GUIDE RECEIVER,,,,,RG Jones,,,,,,78.75,,78.75,,,
WG-D100SK-EB   D00,DIGITAL WIRELESS GUIDE SYNC KIT,,,,,RG Jones,,,,,,181.13,,181.13,,,
WG-D100T-EB WD4D00,DIGITAL WIRELESS GUIDE TRANSMITTER,,,,,RG Jones,,,,,,81.38,,81.38,,,
WG-TC12A-EB    D00,BATTERY CHARGER,,,,,RG Jones,,,,,,207.38,,207.38,,,
WH-4000A,HEAD SET MICROPHONE,,,,,RG Jones,,,,,,34.13,,34.13,,,
WH-4000H,HEAD SET MICROPHONE,,,,,RG Jones,,,,,,28.88,,28.88,,,
WH-4000P,MICROPHONE WAIST HOLDER,,,,,RG Jones,,,,,,13.13,,13.13,,,
WH-4000S,MIC.WINDSCREEN(10PCS/SET),,,,,RG Jones,,,,,,15.75,,15.75,,,
WM-1420,WIRELESS MIC PRESS TALK TYPE,,,,,RG Jones,,,,,,113.98,,113.98,,,
WM-3210   D02,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,77.27,,77.27,,,
WM-3210   D06,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,77.27,,77.27,,,
WM-3220   D06,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,74.89,,74.89,,,
WM-3310   D06,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,74.89,,74.89,,,
WM-3310H  D06,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,95.5,,95.5,,,
WM-4200   D02,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,113.98,,113.98,,,
WM-5220,UHF Condenser Cardioid Handheld Mic,,,,,RG Jones,,,,,,68.08,,68.08,,,
WM-5220   D01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,68.08,,68.08,,,
WM-5220   D02,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,68.08,,68.08,,,
WM-5220   D04,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,68.08,,68.08,,,
WM-5225   D02,Handheld wireless microphone from D04,,,,,RG Jones,,,,,,83.48,,83.48,,,
WM-5225   D04,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,91.88,,91.88,,,
WM-5225   G01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,91.88,,91.88,,,
WM-5265   D04,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,112.88,,112.88,,,
WM-5265   G01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,112.88,,112.88,,,
WM-5270   B01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,162.23,,162.23,,,
WM-5270   D02,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,162.23,,162.23,,,
WM-5270   D04,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,162.23,,162.23,,,
WM-5270   G01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,162.23,,162.23,,,
WM-5320,UHF Condenser Omni Lapel Mic + Beltpack,,,,,RG Jones,,,,,,74.32,,74.32,,,
WM-5320   D01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,74.32,,74.32,,,
WM-5320   D02,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,74.32,,74.32,,,
WM-5320   D04,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,74.32,,74.32,,,
WM-5320H  D01,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,99.31,,99.31,,,
WM-5320H  D04,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,99.31,,99.31,,,
WM-5325   B01,WIRELESS TRANSMITTER,,,,,RG Jones,,,,,,76.13,,76.13,,,
WM-5325   D02,Belt pack transmitter CH69 W/O m/phone,,,,,RG Jones,,,,,,76.13,,76.13,,,
WM-5325   D04,WIRELESS TRANSMITTER,,,,,RG Jones,,,,,,76.13,,76.13,,,
WM-5325   G01,WIRELESS TRANSMITTER,,,,,RG Jones,,,,,,76.13,,76.13,,,
WM-D5200    -G1D00,DIGITAL WIRELESS MICROPHONE,,,,,RG Jones,,,,,,181.13,,181.13,,,
WM-D5300    -G1D00,DIGITAL WIRELESS TRANSMITTER,,,,,RG Jones,,,,,,154.88,,154.88,,,
WP-700-AM      C00,Remote Control Panel,,,,,RG Jones,,,,,,39.38,,39.38,,,
WP-700-EB      C00, Remote Control Panel,,,,,RG Jones,,,,,,39.38,,39.38,,,
WP-700-EB      D00,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,39.38,,39.38,,,
WS-5200   D02UK,WIRELESS SET,,,,,RG Jones,,,,,,156.31,,156.31,,,
WS-5225   D04UK,WIRELESS SET,,,,,RG Jones,,,,,,207.38,,207.38,,,
WS-5225   G01UK,WIRELESS SET,,,,,RG Jones,,,,,,207.38,,207.38,,,
WS-5265   D04UK,WIRELESS SET,,,,,RG Jones,,,,,,228.38,,228.38,,,
WS-5265   G01UK,WIRELESS SET,,,,,RG Jones,,,,,,228.38,,228.38,,,
WS-5300   D02UK,WIRELESS SET,,,,,RG Jones,,,,,,162.37,,162.37,,,
WS-5300H  D04UK,WIRELESS SET,,,,,RG Jones,,,,,,186.6,,186.6,,,
